CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80012985-C,264,0.011884051499071999,918
80011353-C,65,0.134893133611173,165
80041816-C,16,0.10362770718793402,123
80045145-C,207,-0.032647546352532,307
80010745-C,360,0.130688083116375,160
30103895,179,0.28199495395708196,442
30103135,1758,0.18950776509954104,2491
80044067-C,119,0.247642227604018,270
80007024-C,694,0.239404318435154,5814
80010374-C,7262,0.077968357162267,6969
80040746-C,178,-0.939624151486772,217
80036649-C,960,0.234009254721305,1100
80042343-C,157,0.169835178838618,339
80036741-C,277,0.215121594597341,1068
70002343,6773,0.031753411649795,8045
80014458-C,2306,0.234134782364957,5588
80012628-C,206,0.100265807042886,458
80009427-C,2475,0.150191306371039,5379
80018453-C,1147,0.081390664763461,1562
80039872-C,254,0.10489333664514199,568
80039759-C,759,-0.564955949034869,660
80045192-C,10,0.20878890678887502,163
80028679-C,199,0.092594272335136,444
80012480-C,197,0.008881353324839,234
80042405-C,244,0.09863828798193698,1188
80031764-C,61,0.314484558889146,238
80007815-C,598,0.08928920521506199,1007
80040000-C,429,0.24218683297487698,844
80043042-C,28,0.05264080454767,271
80028132-C,374,0.08525897332246901,1521
80045567-C,98,-0.406976690074995,163
50005164,1320,0.18103781852354,881
80042350-C,4004,0.204239621940499,9427
80009439-C,461,0.17285505698574,643
80019615-C,336,0.11773206892964,537
80005792-C,140,0.288322303650412,155
80006367-C,879,0.12510566424764502,1321
80029463-C,662,0.10881172620989801,886
80007628-C,123,0.080744736233862,315
80041405-C,53,0.21454912406708498,132
30103309,145,0.199838022188151,216
80032764-C,903,0.19518029449499696,3742
40005315-C,266,0.16565847127147798,579
80033129-C,20,0.14986646644220802,103
80044182-C,88,-0.001545992948566,200
80023546-C,291,0.155049653353173,1600
80039339-C,39,0.37230414273183504,116
80044502-C,9,-0.11951275190389801,37
80016182-C,65,0.11146177179194801,114
80028219-C,183,0.038760389978634,815
50003305,123,0.092552666552038,326
80043576-C,18,0.264380338856767,238
80023332-C,930,0.21921437721198897,2018
80040460-C,2727,0.24027308882243,3680
80030960-C,167,0.084493446238261,385
80039099-C,29,0.206242124130852,124
80042039-C,41,0.21011346332497696,120
80044341-C,52,-0.05087850845220201,331
80045979-C,232,-0.030965995361875002,1116
80035673-C,2141,0.18802469683741801,4873
50002632,1021,0.16606205170486302,1772
30103381,561,0.277393756640538,362
80026896-C,155,0.15745884246637198,370
80005459-C,175,0.052138583211719006,307
80003721-C,104,0.00454856259671,409
80007108-C,357,0.08350663930510299,786
80024824-C,212,0.29659532791866494,249
80037322-C,33,0.14091387824559198,200
80038574-C,58,0.289799290963687,287
80022683-C,508,0.037753573562886,949
30103778,236,0.251617022061391,424
80044754-C,128,0.21253779213629398,4035
80023298-C,55,-0.060640468503092994,162
80017324-C,107,0.17710752800128896,591
80003481-C,302,0.159721783006685,402
80038097-C,69,0.11900320158297198,337
80032607-C,405,-0.11479687536560601,795
80036072-C,199,0.177021419149051,283
80016940-C,65,0.266426073804367,129
30170040,284,0.22140750299805304,318
80008921-C,455,0.083972187428563,1467
80011108-C,97,0.11641473705953401,265
80037082-C,283,0.14558501482493202,1067
80014263-C,146,0.264383780562071,234
50002294,103,0.24945850430897798,223
40002646-C,295,0.24230233610020702,282
30103712,684,0.323602196192354,296
80029246-C,257,0.165659718937704,201
80039396-C,68,0.227810090754027,267
80036734-C,6321,0.15812788407075198,15513
80036768-C,357,0.25686181192896695,647
80025345-C,107,0.12170057931783698,587
80011612-C,629,0.105444115194056,1618
50800051,337,0.13087288050688098,582
80039623-C,28,0.092245385024698,115
80036762-C,194,0.14323321229189903,326
80009501-C,129,0.124660392772459,313
80044110-C,112,0.027711830188909,539
80014195-C,153,0.42995734539249203,156
80024977-C,171,0.24828567378921101,321
80040072-C,69,-0.16170217956543398,264
80011007-C,378,0.169489118220178,243
30104139,4603,0.12157397211244,13235
80039583-C,84,0.08629725813621801,336
80021697-C,644,0.34589800669715504,756
80029402-C,512,0.0260557702336,1103
80020910-C,337,0.017687848143404,723
80039031-C,36,0.237598583649305,139
80011102-C,338,0.16909778992255098,373
80017691-C,245,0.17186054809108403,496
80010306-C,159,0.167144704352802,169
80041373-C,130,-0.3861902806938621,193
80042786-C,1186,0.10666960597742699,2911
80020170-C,1068,0.29726523861229,1651
80046544-C,74,0.18786228048515197,500
30103012,483,0.22776464911425798,338
80017767-C,160,0.297848341763594,398
80024553-C,184,0.160439315800781,436
80003196-C,310,0.098992674177229,989
30150213,515,0.24653380762522303,996
80014906-C,234,0.35131457167754604,680
80009652-C,246,0.258864833250852,835
80036431-C,109,0.018999344989596,128
80032244-C,73,0.028879026796762994,201
80020699-C,453,0.239724154808345,1048
80046646-C,103,0.09021311027631,759
80017810-C,55,0.10555705508701001,128
80019095-C,195,0.098682515731832,375
80025820-C,15,-0.18818782109294602,130
80023098-C,129,0.275148446562156,170
80024984-C,360,0.29512608805171003,903
80046005-C,93,0.084335286847113,619
30104398,3976,0.148324335958355,7081
80014488-C,425,0.227580846711335,1435
80042956-C,68,0.120782771882128,458
80002803-C,1191,0.083183213180609,1621
30103615,241,0.13858648982259,328
80042621-C,333,0.133033452692875,298
80027414-C,261,0.105411208199284,801
80045655-C,52,-0.058006024896291995,123
80006835-C,175,0.161275647074252,181
80036534-C,177,0.032023691663024,1314
80014957-C,456,0.235859594238479,999
80033925-C,245,0.305741307525816,373
80030610-C,547,0.19114396737280898,1100
80025145-C,504,-0.023290403128122004,804
80021730-C,239,0.107491343016378,245
30120252,1598,0.154792145360543,2729
80027334-C,494,0.29557393329350895,1050
80009594-C,271,0.070285685261284,278
80042961-C,36,0.325219431524628,206
30170190,524,0.163145492648159,805
30104143,4149,0.232284489256892,8150
50002148,236,0.16832361961466,390
80024569-C,88,0.08579699483625398,297
80026064-C,103,0.128057017369165,374
80030950-C,57,0.112750214365234,185
80045381-C,104,-0.071569720096621,821
80037010-C,547,0.159290942668213,1541
80033386-C,136,0.13173229314364698,208
80038059-C,1793,0.23515906108792398,2138
80008376-C,46,0.20953260258601603,275
80043517-C,39,0.10487336948217599,135
80024538-C,128,0.09152617584185699,140
50002371,200,0.23181381512846802,238
80046779-C,13,0.057425623660338,124
80032327-C,246,0.068464403002643,391
80038008-C,465,0.11302644752823901,9035
80040982-C,4,0.213624721938683,56
80027686-C,50,0.173080553027322,69
80046485-C,17,0.026190249179988,98
80009172-C,294,0.19441964052852803,493
80046166-C,39,0.050979278014147,110
50002865,23701,0.09594489974657001,25674
80037454-C,521,0.215848510299358,1212
50200013,185,0.093740483573092,1509
80042411-C,2892,0.188359555896795,18448
80029469-C,174,0.09278709144493598,456
30103909,104,0.153237128256543,310
80045372-C,2,0.20494090010656,52
80041507-C,87,0.194372663568685,299
50002390,895,0.22969023424048002,2109
30103443,683,0.20535136951215902,466
80037626-C,138,0.27425266007419696,244
80029713-C,74,0.092969891454623,442
30104502,249,0.21373608804769198,239
50003979,17013,0.097889449906669,55152
80040571-C,187,0.040928588585991,658
80012412-C,95,0.08755360720247501,150
80036095-C,249,0.128517923646188,1540
80007213-C,7129,0.19277625202553197,10474
30150009,5052,0.128198767835046,8760
80000093-C,33,-0.017929400246285,110
80044898-C,318,0.075116555968902,1699
80011558-C,854,0.166195810602667,2274
80042795-C,197,0.085429428754841,583
80005440-C,259,0.084683664030756,748
80024642-C,914,0.139300425837173,2811
80043812-C,89,-0.004806665414496,141
80044152-C,1808,0.17920578521154298,11221
80040727-C,289,0.035713714558544996,475
80016139-C,292,0.094070097718436,250
80042322-C,179,0.126866454579042,1040
80001039-C,605,0.22992978082097199,1360
80017772-C,662,0.324357931204386,800
80007989-C,54,0.09596511904761901,142
50004101,249,0.24579088443086602,706
80039326-C,310,0.101763448338328,994
30103025,1091,0.178861340425862,1184
80022496-C,2362,0.21832512182179503,3636
80009306-C,58,0.23246923855839002,153
80021235-C,102,0.15828946465417001,94
80037522-C,368,0.20345745169844798,1171
80001578-C,105,0.225065659542038,281
80006313-C,484,0.225805753177975,1271
80021269-C,308,0.137643103307279,683
80039078-C,254,-0.130837950577246,581
80005512-C,294,0.20597325795146498,1002
80000857-C,110,0.18758387111172,305
80045595-C,344,-0.39100373297249197,528
80018008-C,417,0.116874411450537,690
30103977,2734,0.21569963022336,5539
80007472-C,675,0.11551639790978302,1918
80023201-C,229,0.319203998993248,635
80009288-C,427,0.125824221883485,661
80042002-C,61,0.10267824303743099,255
80029491-C,452,0.13629624078999,956
80013221-C,863,0.11805982255833199,1020
80027909-C,278,0.158976311631089,747
80038350-C,369,-0.006686158314271,726
80003952-C,183,0.14915519600615101,1305
70002928,598,0.269431736432505,550
80039903-C,1052,0.123855306023378,2302
80034573-C,106,0.18384203838436802,419
80029404-C,8522,0.107769423383328,25607
80021226-C,150,0.331363320865296,213
80013409-C,1657,0.129666584940516,1001
80007830-C,809,0.09380661997533901,1571
80039335-C,349,0.158576620042245,1359
80035681-C,95,0.127887119970307,301
80019093-C,335,0.080820278374583,315
80038859-C,36,0.229591850526702,248
80045149-C,244,-0.013909966471728999,229
80008887-C,106,0.160729515287401,520
80007448-C,822,0.126246585894391,1335
80038900-C,65,0.23120946531635198,221
80023188-C,60,0.26878892903962603,244
80045003-C,6,0.11717528503755599,72
80045937-C,137,-0.12457207112637,592
80036475-C,49,0.29338822360085604,142
80045714-C,741,0.17543558788297,2631
70500011,1706,0.22983459137116,1685
80034070-C,847,0.158250624175937,2447
80038598-C,8552,0.35736854430073106,12573
80003460-C,935,0.007177191054978001,1215
80014730-C,604,0.134750939438341,3405
80009864-C,197,0.375081369551714,966
80009766-C,971,0.059880926381719,4156
80014719-C,195,0.122574905430406,1571
30104776,108,0.128563060255241,131
80013172-C,464,0.085545350151322,561
80016214-C,642,0.159232234131124,1111
80019201-C,104,0.21313775940801602,229
80007577-C,78,0.020008035349073996,465
80046131-C,52,-0.229840130562163,444
80001653-C,285,0.08729721101363001,709
30102718,48218,0.037044329362048996,86194
80011783-C,26,0.205856127136897,204
80003256-C,1571,0.29997152903343105,1264
80032467-C,296,0.13139468739346302,625
80013760-C,104,-0.04710745119979099,192
30130152,114,0.287210721393022,215
80011365-C,174,0.302216593060815,114
80002640-C,176,0.10708989685900999,647
80013259-C,425,0.16514222448040197,729
80042324-C,184,0.166204016253901,527
80039910-C,52,0.16832641231947798,278
80046500-C,8,0.112926705914631,208
80003733-C,84,0.13611052699801,300
80027828-C,271,0.19136658429118,772
80022186-C,548,0.093264057444735,1286
80038566-C,1237,0.15637880213331198,2919
80018277-C,366,0.071172076465396,1350
80013543-C,824,0.077790911342261,886
80039121-C,1910,0.21357288806006897,4085
80041097-C,61,0.270124754446591,108
80043492-C,29,0.059373599876057996,131
80026453-C,220,0.049128224905477996,655
80044585-C,202,0.08561916053913901,812
80036753-C,1166,0.134812793686611,1001
80037980-C,170,0.20191709690295997,129
30103678,677,0.22419994935337,1747
80019623-C,426,0.182236501081579,765
80037277-C,1965,0.176749395090197,5927
80009507-C,159,0.146417167886645,299
80044116-C,272,0.056784153177956,865
80043856-C,269,0.221361552019647,1151
80024606-C,1177,0.17788411316751201,2714
30102744,1869,0.283113261738789,3256
80000844-C,234,0.238516191042455,447
80020176-C,3899,0.221795504541863,5646
80017761-C,430,0.239916373644828,847
80045602-C,273,-0.33825787937797197,318
50002375,3167,0.11530144535871399,1360
80032316-C,31,0.16233997238951503,239
80007892-C,930,0.116194971950388,1336
80042161-C,300,0.243859719590923,1357
80044219-C,814,0.226365079885537,5286
80021736-C,606,0.14424768633011903,259
80004249-C,144,0.216680293576287,284
80045653-C,53,-0.075857649360727,118
80017638-C,112,0.15867631179739902,207
30103699,3434,0.187439288951728,7573
80037021-C,243,0.303314417657223,611
80006107-C,1095,0.163704187143947,2256
80019196-C,42,0.273535729510456,90
80032558-C,74,0.09972431766735401,325
80025654-C,1438,0.21270455058428303,2696
80021021-C,1317,0.15078849349634,1617
80027359-C,1750,0.265396642379423,2631
80042858-C,116,-0.412209047784244,278
80007540-C,163,0.143357593813684,329
80045118-C,16,0.15836159001122,131
80015939-C,1128,0.065413835610472,2559
80029567-C,1675,0.057355316186806,2189
30103023,1140,0.306352579137052,1427
30160257,475,0.163638472281826,794
80039000-C,555,0.174636019667916,3097
80023614-C,22,0.15983510864774403,101
80044733-C,142,0.05717158811948201,477
80025082-C,273,0.269995564646002,924
80004814-C,937,0.136863620548986,891
30105241,212,0.314877588830303,240
80043109-C,298,0.192314418721978,387
50800060,196,0.066328905010692,920
80031673-C,281,0.13493980160859198,394
80044075-C,204,0.247527980258622,1220
80007036-C,116,0.267074678058513,168
80039746-C,230,-0.238370491501621,366
80024631-C,764,0.149619678664996,1502
80029696-C,1708,0.17857013353542,2766
80035645-C,40,0.159435840376805,94
80009331-C,1547,0.152656483351635,3024
80039704-C,155,-0.933277028919598,259
80025360-C,1341,0.07856676546208599,1605
80003822-C,448,0.338106606321526,758
80023110-C,1593,0.416328199864356,1980
80020152-C,329,0.21103509256107603,718
80011388-C,547,0.16559796768183702,1426
80038343-C,313,0.112572156483412,639
80010270-C,436,0.06321791674921,289
80045578-C,379,-0.414990848011171,343
80007028-C,687,-0.018048067732966997,1435
80005858-C,66,0.291322629842954,202
80025489-C,998,0.145028743795202,3332
80006665-C,374,0.102244203686341,450
80017611-C,349,0.212598844194845,396
80026128-C,1204,0.125615890444164,3223
70002617,1056,0.14403263094367402,1524
80020250-C,1104,0.166502072854987,80
30103632,1164,0.23020765167236001,1915
80033062-C,22,0.23349381953756698,183
50002867,491,0.20500962693309502,1215
80020413-C,221,0.12342159999360401,234
80045131-C,149,0.094632407725079,254
80025393-C,324,0.21889545337715302,1055
80027229-C,192,0.232954054692315,223
80010760-C,316,-0.036548791068488004,896
80044098-C,161,-0.31674168020072996,271
80033853-C,558,0.09957444646430802,1074
80005809-C,255,0.268275637237262,335
80009775-C,554,0.24068718095356603,345
80013482-C,689,0.057991743552376004,911
80045394-C,149,-0.013450104052924,1092
80045723-C,19,0.13180482921325698,230
80023317-C,242,0.052915186574713,1301
80046088-C,26,0.10877021136729499,208
30104167,619,0.22839634586092397,981
80040613-C,176,-0.000859780235618,1039
80014454-C,667,0.233865831790458,1507
80007845-C,1832,0.10498377370916599,3002
80044625-C,289,-0.18830761493037101,704
80040158-C,65,0.253487954936756,385
80040104-C,75,0.33375055205364,171
80010089-C,172,0.18962178187791198,100
80013097-C,316,0.07328193281692,989
30170192,493,0.21193598994050303,423
80004807-C,328,0.25495409501020105,868
80008955-C,146,0.087021952631804,277
80046792-C,26,0.14241849174634802,363
80009265-C,782,0.159182492581921,529
80022888-C,3505,0.18451987300429798,10746
80046271-C,24,0.22212799001122602,173
80004629-C,434,0.20081628996234197,1419
80021839-C,3218,0.08878977414603399,4124
80031694-C,154,0.019979804443227,227
70002897,1706,0.222229842343499,4377
80034119-C,15,0.21819055301582102,309
80011185-C,129,0.20856727566985,221
30104499,674,0.248970633995746,1014
80006381-C,268,0.21937431917132397,351
70002884,1140,0.281723959796865,1169
80040547-C,8012,0.207654078537758,16304
70002788,7527,0.104687467108307,7697
50003144,169,0.300065636202844,305
80027694-C,81,0.28791559440575804,229
80042655-C,164,0.11461985452952601,917
80041617-C,229,0.038938979381798994,1474
80046497-C,18,-0.038557172232227,79
80044092-C,113,0.034019967054078,394
80030595-C,213,0.155898724526069,990
80042063-C,114,0.26030888718303896,365
50003523,128,0.192393004295488,319
80045700-C,27,0.22873259037986302,307
70002723,9740,0.058335574676516,20503
80046009-C,86,0.040245895544146,687
80006054-C,1145,0.190742829736311,2788
80003332-C,226,0.061115422984302,331
80016184-C,289,0.214869047201955,617
80008406-C,364,0.29694827163871995,340
80033144-C,991,0.116431754537575,3197
80003266-C,617,0.17660962656113502,709
80028015-C,21,0.156685932124063,60
80007866-C,537,0.111160915414355,525
80008927-C,270,0.087060370995007,740
80023396-C,2858,0.196254104106436,6639
80022685-C,1469,0.13185374474806,3517
80003164-C,1397,-0.008015218515604,2510
80044971-C,39,0.079927825426925,332
80029452-C,219,0.049640890929520995,531
80028141-C,51,-0.033806822807058996,51
80001167-C,877,0.09735153369556,2524
80026115-C,229,0.23474982250323198,495
80021855-C,418,0.111503740979664,2429
80013059-C,419,0.139916113369524,580
80032353-C,1682,0.028155469993671002,1852
80021676-C,558,0.276263391653216,1446
80017670-C,606,0.141548733288205,423
80014766-C,242,0.11262518400256802,211
80045616-C,80,0.008340744025156,225
80043466-C,29,0.129619230000805,268
80042175-C,228,0.24332020480799602,1751
80045742-C,31,0.165196612754597,223
80006609-C,93,-0.105997511309184,138
80022665-C,202,0.129347937823941,213
80003184-C,581,0.08883305778732101,1130
50003500,295,0.133057599152901,657
80017729-C,746,0.101695011119218,2884
80022846-C,246,0.17285866661553503,3351
80040333-C,109,0.073801063717115,266
80044546-C,153,0.085997346490396,650
80017581-C,100,0.24780383304510298,97
80011645-C,529,0.09594237385463002,1055
80000946-C,151,0.19178968570449603,323
80003727-C,393,0.083654463944558,1329
30103101,475,0.20766133146726395,466
80009405-C,1589,0.192375535827111,5296
70002882,1416,0.287327585614532,1749
80041624-C,14,0.0,46
80040882-C,6,0.0,128
50004055,7,0.0,34
80019085-C,10,0.0,132
80045747-C,6,0.0,102
80043090-C,0,0.0,39
80002030-C,618,0.17780606076376398,789
80043195-C,86,0.22021220593059196,698
80028506-C,24,0.520280190240847,53
80008343-C,618,0.18850768390717,1496
80026000-C,574,0.222061521261557,654
50004804,404,0.165390355080136,650
80034368-C,647,0.38286704898039403,784
70002064,2817,0.19846719769313,2506
80039724-C,483,-0.515011273016353,773
80043803-C,680,0.01622337293372,587
80035627-C,157,0.089299856077637,248
80039393-C,1077,0.106472075175999,2971
80022577-C,79,0.064185707260701,238
80036731-C,1117,0.177979133869772,2626
80027832-C,378,0.16307359633128798,1403
80010547-C,1377,0.161286412474478,1878
80026449-C,824,0.070196449087898,1257
80029508-C,1388,0.192381494375327,2770
80044337-C,61,-0.024151171704786,784
80038043-C,407,0.18277734486806602,292
80039550-C,287,0.148088537723009,407
80032264-C,433,0.0619406418846,929
80033294-C,981,0.23236672726611998,673
80030437-C,104,0.159519244681331,214
80039925-C,444,0.078239260699443,464
80041353-C,222,0.284589947912967,1039
80042985-C,66,0.14087223164091597,118
80039871-C,870,0.10684383363516001,3671
80027918-C,269,0.156364818710225,709
80000862-C,221,0.24511528749894898,406
80011761-C,76,0.33106297122151895,113
80010699-C,212,0.186644957546136,512
80042406-C,1067,0.17312573131415698,3175
80004900-C,197,0.204137872199841,107
80013190-C,347,0.104816889099239,281
80017206-C,184,0.037512090762497,264
80022242-C,51,0.343640521868799,451
80039011-C,396,0.086811012945914,564
80040557-C,78,0.063834581914484,219
80016344-C,171,0.043661374842435,256
80041141-C,102,0.051776057462224995,238
80022830-C,352,0.199507970934914,1066
80042057-C,136,0.25507900198245603,474
80006800-C,313,0.19433790404659196,524
80045660-C,21,-0.08143778131600099,331
80029498-C,1057,0.13456106288330902,2436
80009389-C,9339,0.18749463849322698,18824
80005916-C,476,-0.15674041469223599,261
80013769-C,229,-0.505150690787093,286
80038644-C,267,-0.031639277635945,322
80040319-C,780,0.18870676757155802,6551
80002962-C,96,0.18583196934121501,110
80028277-C,10,0.07083421067229902,32
80037926-C,307,0.243628383275506,883
80012799-C,122,0.161304929436532,325
80008432-C,151,0.216235238418683,981
80023550-C,2999,0.16583636128904902,4660
80016663-C,755,0.181439875930746,898
80011008-C,8446,0.119343236580677,5548
80006895-C,2747,0.11512499666790199,5134
80038425-C,87,0.110931397419931,298
80028016-C,3516,0.056125635568531,5656
80045316-C,61,0.15431943642479998,140
80017229-C,1236,0.095243830252818,3195
80003167-C,1117,-0.0048406023795550005,1577
80015724-C,79,0.27807816558748605,103
80024115-C,98,0.13878637387370002,519
80028142-C,79,0.16692079342044597,157
80020943-C,674,0.23868850532821398,1875
40100043-C,213,0.271559376580356,258
50002321,179,0.234798167039303,307
70002682,681,0.13270796259200998,863
40100117-C,807,0.271608595011895,1441
80014474-C,109,0.251285333312746,331
80013188-C,897,0.060282270688943,1469
80018257-C,105,0.09396215540796,101
80041508-C,162,0.217450414935637,392
70002920,444,0.324745934431164,331
80032761-C,527,0.035974589691804,3493
80039318-C,1244,0.10206278269776599,5341
80010738-C,116,0.213760152893815,160
80013139-C,180,0.13974280531612301,266
80025163-C,4486,0.030747924837236,9134
80032233-C,383,-0.032291511046664,978
80017644-C,1364,0.237752155294047,1172
50800022,190,0.128011829360931,428
80006630-C,225,0.09290169351515302,319
80011560-C,526,0.058704143343557995,350
70002071,11904,0.031569815686202006,16613
80028195-C,28,0.24694261395316,191
80020994-C,2261,0.20532495992039002,3582
80005800-C,163,0.16397218574751599,343
30104346,4355,0.24401188980929897,6805
80039402-C,65,0.153670536553732,611
80024575-C,192,0.123188543269279,632
80044331-C,307,0.20430787274997397,1167
80006382-C,478,0.18277530965907196,627
80028235-C,455,0.18045261478714203,1921
80042656-C,350,0.110382293456634,764
80003210-C,298,0.093758223606208,745
80025806-C,305,0.06401888235282799,710
80036208-C,453,0.135071169106436,769
80027328-C,207,0.320140747505039,521
80039981-C,394,6.103179975323879,1053
80039017-C,80,0.09206117931947999,215
80045237-C,462,-0.396857428219568,360
50002399,2303,0.152649059057076,2939
80006797-C,200,0.136962663257621,177
80007284-C,52,0.034375399541561005,83
80017894-C,615,0.169237548782159,1535
80005789-C,70,0.18864333842241898,105
80013196-C,6005,0.09893842679174099,6344
80012485-C,176,0.09057480974009,211
80007918-C,121,0.1023559568114,272
80032854-C,199,0.112828502426134,496
80040005-C,349,0.301754080956399,654
80040712-C,124,0.086780653241779,141
80039877-C,3928,0.10824388404565,13018
80027816-C,406,0.125427568688636,3295
30105422,1014,0.254844474388945,1698
80008039-C,233,-0.018794546409664,212
80021094-C,66,0.125080861208329,116
80025256-C,289,0.034116145076763,994
80027870-C,498,0.16940032028697502,999
80016062-C,120,0.311082399014063,189
80029201-C,589,0.182407625442716,2060
80008937-C,62,0.08951411396388,153
80032611-C,527,-0.056330685081305,1871
80020773-C,412,0.27773291275751,853
80039497-C,502,0.148517378540392,1545
80044647-C,43,0.2285005521594,334
80042437-C,178,0.12226080791605999,665
80040166-C,48,0.167160635289878,399
80016058-C,356,0.287014873578231,638
30102716,3035,0.142984222358493,1444
80041990-C,270,0.21433169004445898,370
80042346-C,124,0.12981113920394,236
80036744-C,1296,0.189547216687126,2938
80011381-C,174,0.246613004294695,605
30102845,486,0.267506620561963,1102
80021257-C,161,0.24849611585029396,263
80034502-C,217,0.05987164141107401,388
70002410,806,0.13961224785329698,1104
30103400,3389,0.186485951766936,7284
80024586-C,842,0.134932371360467,1115
80012137-C,332,-0.029385401707762996,622
80022215-C,210,0.18479448944907698,377
80030223-C,205,0.18189012543180302,460
80036627-C,111,0.183172373365677,292
80039737-C,166,-0.31899214669040804,201
80011604-C,355,0.19779696524801801,514
80017474-C,124,0.251144123813079,337
80018569-C,140,0.26908107759565303,129
30170189,21455,0.08839863746095698,37852
80021807-C,253,0.168506447458294,44
80023329-C,195,0.125491043099594,368
80022911-C,35,0.101976036669414,168
80022666-C,95,0.101392401784363,188
80008350-C,509,0.27336395597443497,502
80001582-C,30,0.114281328701854,113
80006702-C,1095,0.127510018931554,1546
80039276-C,167,0.223384940478978,1451
80037807-C,651,-0.189001540182029,1624
80036688-C,285,0.11071987602808099,1010
80017582-C,126,0.16242892938372,150
80027986-C,415,0.21739793095064003,767
80018079-C,369,0.24024812548012398,1472
80006110-C,233,0.164757482602929,400
80007403-C,778,0.12992367076276698,1405
80045153-C,96,-0.134193416377772,266
80029740-C,122,0.12303124374067402,291
80027405-C,174,0.07139479640836599,267
70002900,471,0.323920326022813,1057
80025108-C,113,0.2830577301444411,271
80032350-C,118,-0.010276137891908,264
80036192-C,264,0.09705573110688999,296
80042073-C,8,0.181923135699765,74
70002913,2057,0.282220902745487,4353
80021777-C,94,0.070824338900279,74
80013050-C,283,0.314436938686341,374
80016336-C,241,-0.030694655485912003,356
80044995-C,1902,0.14879447274057,28369
80002493-C,657,0.254204467280076,1144
80006651-C,290,0.09953608568554402,486
80009933-C,205,0.18632203894783803,621
80006759-C,233,0.20665513176634098,301
80016262-C,327,0.187119910620379,764
80035372-C,145,0.076219698253941,361
80028205-C,108,0.16578906445610098,231
80025741-C,829,0.10895719721228699,498
50003353,333,0.105638500258759,540
80011216-C,339,0.17964739405006,852
80042911-C,417,0.126580699724655,387
80022495-C,1040,0.174192134771046,2150
80041807-C,86,0.027825339391342997,336
80034916-C,93,0.019836418423625,711
80013642-C,217,0.014397256539206002,180
30103369,407,0.20899813472355802,262
80008519-C,2643,0.10009416223638698,4617
80007458-C,515,0.08839421867483802,748
80017480-C,567,0.11254243745751599,1113
80024440-C,821,0.06768990090683599,1327
80021244-C,213,0.28665597875168,388
80026473-C,352,0.13110207872697502,918
80012124-C,80,0.10110383850650698,188
80039009-C,209,0.055899748547099996,410
40004501-C,210,0.102382284682735,302
80011725-C,169,0.604723245967999,284
80042355-C,26,0.06189931865197901,405
80007485-C,130,0.048481096523089996,210
80044125-C,84,0.191068821392227,785
80038251-C,120,0.15621711613453101,150
80002894-C,56,0.10238209927325999,93
80045081-C,52,0.071574006235644,572
80011392-C,612,0.18209250872380497,1291
80000877-C,100,0.22835586061851398,384
80042304-C,45,0.3688137242084771,102
80020145-C,962,0.177377520743774,1401
80040701-C,294,0.01725778474809,594
80012949-C,1600,0.079721597399974,5915
80026335-C,144,0.244086022752349,175
80024913-C,37,0.142283689638802,360
80039713-C,426,-0.9636538755077109,775
80016143-C,200,0.142547929341185,617
80032638-C,197,0.27890870439788695,521
80017887-C,2032,0.24774326058303897,2893
80008816-C,508,0.095306933881363,722
30102866,1004,0.292416097330918,1600
80013109-C,333,0.11348288465263301,466
80039537-C,130,0.075433110343759,244
80033933-C,115,0.33836243942361,350
80022287-C,905,0.031440178889852996,1063
80024514-C,385,0.13865137070938502,1011
80006708-C,216,-0.029233239968598997,208
80018437-C,297,0.30368847503633,1114
80004053-C,179,0.119839944745312,206
80037784-C,326,-0.15856964940509802,1079
80014460-C,875,0.24863440457509,2585
80003730-C,445,0.016078857182396,742
80041334-C,597,0.015673640342663,1522
80020580-C,306,0.284171993739522,411
80000859-C,65,0.304805926411312,224
70002747,2442,0.09616670051960999,2672
80020488-C,1226,0.175320198035721,1963
80045449-C,40,0.028641128726207995,81
80033546-C,198,0.308534581589915,216
80023841-C,59,0.307736586438012,180
80044719-C,65,-0.031683393468754,312
80039122-C,1140,0.19617012200202102,45507
80025278-C,259,0.047619722904759,655
80041881-C,92,0.255930178397598,387
30103170,1629,0.23032263950467102,3104
80046422-C,32,0.21329434387013202,243
80041989-C,356,0.208772132545439,339
70002306,1320,0.270355542602344,1717
50003106,238,0.287942810330135,545
80031581-C,434,0.17043402981577502,1487
80011858-C,783,0.25074729935651896,1860
80029538-C,121,0.26236148155872696,136
80026479-C,82,0.123009615450644,215
80031621-C,176,0.107760233413502,109
80020175-C,3108,0.283381337365285,4433
30103512,688,0.160262849261793,654
80011967-C,199,0.28417321573047494,644
80026450-C,1817,0.10598969911405699,1681
80020803-C,2560,0.16967791064481103,5050
80041577-C,656,0.10157538575733001,2518
80034080-C,17,0.354338867409731,122
80034563-C,85,0.21891807175259198,157
30103817,512,0.22753912428719503,1506
70002807,1186,0.250530448058167,1425
80024004-C,59,0.153531035176741,111
80030982-C,140,0.17883350918727695,582
80045444-C,24,0.138041166555586,50
80013892-C,790,0.051805672674808,475
80006407-C,904,0.22537298967079897,858
80042327-C,230,0.151116564181373,1033
80025200-C,47,0.154544542779671,135
80041365-C,131,-0.39082093035411497,230
80043668-C,46,0.034145705868597,141
80016160-C,443,0.129128265132499,1024
80027972-C,288,-0.010235013597464,500
